Subjects,Triples,mps,Kafka_in,Kafka_out,End_time
3,6,120,1755177258334,1755177258335.723,1755177258336.145
3,6,120,1755177258345,1755177258346.447,1755177258346.877
3,6,120,1755177258359,1755177258360.977,1755177258361.387
3,6,120,1755177258373,1755177258374.759,1755177258375.343
3,6,120,1755177258387,1755177258388.912,1755177258389.3472
3,6,120,1755177258398,1755177258399.9749,1755177258400.59
3,6,120,1755177258412,1755177258413.835,1755177258414.4001
3,6,120,1755177258423,1755177258425.766,1755177258427.016
3,6,120,1755177258435,1755177258436.4932,1755177258436.8708
3,6,120,1755177258449,1755177258451.4648,1755177258452.404
3,6,120,1755177258464,1755177258466.473,1755177258467.4712
3,6,120,1755177258479,1755177258480.089,1755177258480.722
3,6,120,1755177258489,1755177258491.837,1755177258492.9888
3,6,120,1755177258504,1755177258506.6108,1755177258508.002
3,6,120,1755177258519,1755177258520.4502,1755177258520.894
3,6,120,1755177258533,1755177258535.425,1755177258535.9512
3,6,120,1755177258543,1755177258544.951,1755177258545.402
3,6,120,1755177258557,1755177258558.8733,1755177258559.386
3,6,120,1755177258569,1755177258570.7659,1755177258571.252
3,6,120,1755177258583,1755177258586.182,1755177258587.0562
3,6,120,1755177258599,1755177258601.7458,1755177258602.445
3,6,120,1755177258614,1755177258617.428,1755177258618.102
3,6,120,1755177258627,1755177258628.832,1755177258629.3088
3,6,120,1755177258639,1755177258641.438,1755177258642.637
3,6,120,1755177258650,1755177258651.726,1755177258652.267
3,6,120,1755177258664,1755177258666.7268,1755177258667.3347
3,6,120,1755177258675,1755177258678.043,1755177258679.2058
3,6,120,1755177258688,1755177258690.2131,1755177258690.757
3,6,120,1755177258702,1755177258703.905,1755177258704.576
3,6,120,1755177258712,1755177258713.8892,1755177258714.367
3,6,120,1755177258723,1755177258724.658,1755177258725.27
3,6,120,1755177258736,1755177258737.977,1755177258738.6912
3,6,120,1755177258749,1755177258750.6921,1755177258751.2668
3,6,120,1755177258763,1755177258764.802,1755177258765.3079
3,6,120,1755177258776,1755177258778.327,1755177258779.488
3,6,120,1755177258787,1755177258789.16,1755177258789.695
3,6,120,1755177258799,1755177258800.579,1755177258801.1821
3,6,120,1755177258809,1755177258810.7578,1755177258811.39
3,6,120,1755177258822,1755177258824.162,1755177258824.9229
3,6,120,1755177258832,1755177258834.774,1755177258835.422
3,6,120,1755177258845,1755177258847.258,1755177258848.0
3,6,120,1755177258856,1755177258857.6902,1755177258858.241
3,6,120,1755177258866,1755177258868.0588,1755177258868.566
3,6,120,1755177258877,1755177258879.271,1755177258879.8752
3,6,120,1755177258891,1755177258893.025,1755177258893.457
3,6,120,1755177258901,1755177258902.566,1755177258902.915
3,6,120,1755177258911,1755177258913.843,1755177258914.816
3,6,120,1755177258923,1755177258924.0242,1755177258924.407
3,6,120,1755177258936,1755177258958.9382,1755177258959.508
3,6,120,1755177258965,1755177258971.778,1755177258972.1091
3,6,120,1755177258979,1755177258980.652,1755177258981.039
3,6,120,1755177258990,1755177258991.8599,1755177258992.3552
3,6,120,1755177259004,1755177259005.9531,1755177259006.368
3,6,120,1755177259017,1755177259019.347,1755177259019.752
3,6,120,1755177259029,1755177259030.185,1755177259030.617
3,6,120,1755177259039,1755177259041.18,1755177259041.939
3,6,120,1755177259050,1755177259052.5178,1755177259053.171
3,6,120,1755177259061,1755177259063.488,1755177259064.1238
3,6,120,1755177259072,1755177259074.203,1755177259074.875
3,6,120,1755177259086,1755177259087.8389,1755177259088.5552
3,6,120,1755177259098,1755177259099.971,1755177259100.639
3,6,120,1755177259109,1755177259110.735,1755177259111.202
3,6,120,1755177259123,1755177259125.634,1755177259126.335
3,6,120,1755177259134,1755177259135.9072,1755177259136.518
3,6,120,1755177259146,1755177259148.3352,1755177259148.8909
3,6,120,1755177259159,1755177259161.364,1755177259162.009
3,6,120,1755177259170,1755177259172.3198,1755177259172.8298
3,6,120,1755177259182,1755177259184.589,1755177259185.243
3,6,120,1755177259193,1755177259194.1838,1755177259194.67
3,6,120,1755177259204,1755177259205.782,1755177259206.3943
3,6,120,1755177259217,1755177259219.351,1755177259220.181
3,6,120,1755177259231,1755177259234.1802,1755177259234.7468
3,6,120,1755177259246,1755177259248.4382,1755177259249.208
3,6,120,1755177259257,1755177259258.522,1755177259259.0498
3,6,120,1755177259268,1755177259269.977,1755177259270.514
3,6,120,1755177259278,1755177259279.672,1755177259280.2341
3,6,120,1755177259288,1755177259289.3838,1755177259289.8428
3,6,120,1755177259299,1755177259300.827,1755177259301.804
3,6,120,1755177259313,1755177259314.2788,1755177259314.879
