Subjects,Triples,mps,Kafka_in,Kafka_out,End_time
3,6,100,1755172704766,1755172704768.242,1755172704769.0042
3,6,100,1755172704780,1755172704782.488,1755172704783.247
3,6,100,1755172704792,1755172704795.6538,1755172704796.345
3,6,100,1755172704806,1755172704808.415,1755172704809.1772
3,6,100,1755172704819,1755172704821.561,1755172704822.3328
3,6,100,1755172704834,1755172704835.969,1755172704836.669
3,6,100,1755172704846,1755172704848.715,1755172704849.3398
3,6,100,1755172704859,1755172704862.197,1755172704862.903
3,6,100,1755172704872,1755172704874.469,1755172704875.159
3,6,100,1755172704887,1755172704888.553,1755172704889.15
3,6,100,1755172704898,1755172704899.721,1755172704900.153
3,6,100,1755172704911,1755172704913.116,1755172704913.509
3,6,100,1755172704926,1755172704928.3982,1755172704929.171
3,6,100,1755172704938,1755172704940.5261,1755172704941.2239
3,6,100,1755172704951,1755172704954.3628,1755172704955.036
3,6,100,1755172704963,1755172704965.646,1755172704966.366
3,6,100,1755172704977,1755172704979.905,1755172704980.835
3,6,100,1755172704992,1755172704995.291,1755172704996.0818
3,6,100,1755172705007,1755172705009.563,1755172705010.615
3,6,100,1755172705020,1755172705022.319,1755172705023.0852
3,6,100,1755172705034,1755172705036.4512,1755172705037.151
3,6,100,1755172705048,1755172705050.481,1755172705051.125
3,6,100,1755172705063,1755172705064.9988,1755172705065.923
3,6,100,1755172705075,1755172705078.2458,1755172705079.062
3,6,100,1755172705090,1755172705092.648,1755172705093.548
3,6,100,1755172705102,1755172705104.824,1755172705105.585
